Kingdom,aa,n,count,type
Viruses,B,44,0,empirical
Viruses,B,45,0.0,expected
Viruses,B,45,0,empirical
Viruses,B,46,0.0,expected
Viruses,B,46,0,empirical
Viruses,B,47,0.0,expected
Viruses,B,47,0,empirical
Viruses,B,48,0.0,expected
Viruses,B,48,0,empirical
Viruses,B,49,0.0,expected
Viruses,B,49,0,empirical
Viruses,B,50,0.0,expected
Viruses,B,50,0,empirical
Viruses,C,1,4722.75061762936,expected
Viruses,C,1,4439,empirical
Viruses,C,2,63.08164724186158,expected
Viruses,C,2,185,empirical
Viruses,C,3,0.844080303660755,expected
Viruses,C,3,14,empirical
Viruses,C,4,0.011299784814451368,expected
Viruses,C,4,0,empirical
Viruses,C,5,0.00015128302874214538,expected
Viruses,C,5,0,empirical
Viruses,C,6,2.025649548192547e-06,expected
Viruses,C,6,0,empirical
Viruses,C,7,2.7126446773745378e-08,expected
Viruses,C,7,0,empirical
Viruses,C,8,3.632667978425851e-10,expected
Viruses,C,8,0,empirical
Viruses,C,9,4.864568471828204e-12,expected
Viruses,C,9,0,empirical
Viruses,C,10,6.513347679075068e-14,expected
Viruses,C,10,0,empirical
Viruses,C,11,8.720087549239049e-16,expected
Viruses,C,11,0,empirical
Viruses,C,12,1.1673789853633377e-17,expected
Viruses,C,12,0,empirical
Viruses,C,13,1.5626207091790436e-19,expected
Viruses,C,13,0,empirical
Viruses,C,14,2.091509035133696e-21,expected
Viruses,C,14,0,empirical
Viruses,C,15,2.7988817863530005e-23,expected
Viruses,C,15,0,empirical
Viruses,C,16,3.7449250101423273e-25,expected
Viruses,C,16,0,empirical
Viruses,C,17,5.010447672046732e-27,expected
Viruses,C,17,0,empirical
Viruses,C,18,6.702974171195118e-29,expected
Viruses,C,18,0,empirical
Viruses,C,19,8.966561056113118e-31,expected
Viruses,C,19,0,empirical
Viruses,C,20,1.1993016950685582e-32,expected
Viruses,C,20,0,empirical
Viruses,C,21,1.603786167850131e-34,expected
Viruses,C,21,0,empirical
Viruses,C,22,2.144405538066686e-36,expected
Viruses,C,22,0,empirical
Viruses,C,23,2.8667738767190537e-38,expected
Viruses,C,23,0,empirical
Viruses,C,24,3.83223626141964e-40,expected
Viruses,C,24,0,empirical
Viruses,C,25,5.122025805886525e-42,expected
Viruses,C,25,0,empirical
Viruses,C,26,6.845207074040008e-44,expected
Viruses,C,26,0,empirical
Viruses,C,27,9.14662049006515e-46,expected
Viruses,C,27,0,empirical
Viruses,C,28,1.2219349644034353e-47,expected
Viruses,C,28,0,empirical
Viruses,C,29,1.6321686798107203e-49,expected
Viruses,C,29,0,empirical
Viruses,C,30,2.179634406664569e-51,expected
Viruses,C,30,0,empirical
Viruses,C,31,2.9100819896522484e-53,expected
Viruses,C,31,0,empirical
Viruses,C,32,3.8843411920494384e-55,expected
Viruses,C,32,0,empirical
Viruses,C,33,5.18401599636438e-57,expected
Viruses,C,33,0,empirical
Viruses,C,34,6.917492956582015e-59,expected
Viruses,C,34,0,empirical
Viruses,C,35,9.228970768993845e-61,expected
Viruses,C,35,0,empirical
Viruses,C,36,1.2312824390102836e-62,expected
Viruses,C,36,0,empirical
Viruses,C,37,1.6422252706807087e-64,expected
Viruses,C,37,0,empirical
Viruses,C,38,2.1899808701682087e-66,expected
Viruses,C,38,0,empirical
Viruses,C,39,2.9201817025892186e-68,expected
Viruses,C,39,0,empirical
Viruses,C,40,3.89308909883632e-70,expected
Viruses,C,40,0,empirical
Viruses,C,41,5.18906746587974e-72,expected
Viruses,C,41,0,empirical
Viruses,C,42,6.916122704520508e-74,expected
Viruses,C,42,0,empirical
Viruses,C,43,9.216679227462737e-76,expected
Viruses,C,43,0,empirical
Viruses,C,44,1.228097568378033e-77,expected
Viruses,C,44,0,empirical
Viruses,C,45,1.6363667669157903e-79,expected
Viruses,C,45,0,empirical
Viruses,C,46,2.1799752135901887e-81,expected
Viruses,C,46,0,empirical
Viruses,C,47,2.9044033033699173e-83,expected
Viruses,C,47,0,empirical
Viruses,C,48,3.869342673378618e-85,expected
Viruses,C,48,0,empirical
Viruses,C,49,5.154547437844137e-87,expected
Viruses,C,49,0,empirical
Viruses,C,50,6.868550797399982e-89,expected
Viruses,C,50,0,empirical
Viruses,D,1,19123.745563052067,expected
Viruses,D,1,17674,empirical
Viruses,D,2,1138.171494143792,expected
Viruses,D,2,1545,empirical
Viruses,D,3,67.86909768673382,expected
Viruses,D,3,180,empirical
Viruses,D,4,4.049109078275624,expected
Viruses,D,4,44,empirical
Viruses,D,5,0.24158971691638711,expected
Viruses,D,5,12,empirical
Viruses,D,6,0.01441621926288568,expected
Viruses,D,6,2,empirical
Viruses,D,7,0.0008603672370052915,expected
Viruses,D,7,6,empirical
Viruses,D,8,5.134786061916061e-05,expected
Viruses,D,8,0,empirical
Viruses,D,9,3.0644403186273738e-06,expected
Viruses,D,9,0,empirical
Viruses,D,10,1.8286044776514378e-07,expected
Viruses,D,10,0,empirical
Viruses,D,11,1.0910463840286896e-08,expected
Viruses,D,11,1,empirical
Viruses,D,12,6.509438071948131e-10,expected
Viruses,D,12,0,empirical
Viruses,D,13,3.8832292156075606e-11,expected
Viruses,D,13,0,empirical
Viruses,D,14,2.31638985684102e-12,expected
Viruses,D,14,1,empirical
Viruses,D,15,1.381489030756672e-13,expected
Viruses,D,15,0,empirical
Viruses,D,16,8.23783004937923e-15,expected
Viruses,D,16,0,empirical
Viruses,D,17,4.911959703336861e-16,expected
Viruses,D,17,0,empirical
Viruses,D,18,2.9285548697128703e-17,expected
Viruses,D,18,0,empirical
Viruses,D,19,1.7459089477836176e-18,expected
Viruses,D,19,0,empirical
Viruses,D,20,1.040727202150438e-19,expected
Viruses,D,20,0,empirical
Viruses,D,21,6.202474225161043e-21,expected
Viruses,D,21,0,empirical
Viruses,D,22,3.696044278338385e-22,expected
Viruses,D,22,0,empirical
Viruses,D,23,2.202067988326368e-23,expected
Viruses,D,23,0,empirical
Viruses,D,24,1.3119002668592542e-24,expected
Viruses,D,24,0,empirical
Viruses,D,25,7.814461422433916e-26,expected
Viruses,D,25,0,empirical
Viruses,D,26,4.654309241443215e-27,expected
Viruses,D,26,0,empirical
Viruses,D,27,2.771674791257667e-28,expected
Viruses,D,27,0,empirical
Viruses,D,28,1.6502168440904753e-29,expected
Viruses,D,28,0,empirical
Viruses,D,29,9.82363179183038e-31,expected
Viruses,D,29,0,empirical
Viruses,D,30,5.846617210872281e-32,expected
Viruses,D,30,0,empirical
Viruses,D,31,3.478896356338108e-33,expected
Viruses,D,31,0,empirical
Viruses,D,32,2.0694943302283457e-34,expected
Viruses,D,32,0,empirical
Viruses,D,33,1.230903877833159e-35,expected
Viruses,D,33,0,empirical
Viruses,D,34,7.320128001246355e-37,expected
Viruses,D,34,0,empirical
Viruses,D,35,4.352386188915408e-38,expected
Viruses,D,35,0,empirical
Viruses,D,36,2.587909527192203e-39,expected
Viruses,D,36,0,empirical
Viruses,D,37,1.5382792886809928e-40,expected
Viruses,D,37,0,empirical
Viruses,D,38,9.14220252067777e-42,expected
Viruses,D,38,0,empirical
Viruses,D,39,5.432918222865556e-43,expected
Viruses,D,39,0,empirical
Viruses,D,40,3.227980635162297e-44,expected
Viruses,D,40,0,empirical
Viruses,D,41,1.9174865383215242e-45,expected
Viruses,D,41,0,empirical
Viruses,D,42,1.1389801315588415e-46,expected
Viruses,D,42,0,empirical
Viruses,D,43,6.764529579449783e-48,expected
Viruses,D,43,0,empirical
Viruses,D,44,4.016995207747842e-49,expected
Viruses,D,44,0,empirical
Viruses,D,45,2.385399731323129e-50,expected
Viruses,D,45,0,empirical
Viruses,D,46,1.4162271439321807e-51,expected
Viruses,D,46,0,empirical
Viruses,D,47,8.409014521523273e-53,expected
Viruses,D,47,0,empirical
Viruses,D,48,4.9926661596420245e-54,expected
Viruses,D,48,0,empirical
Viruses,D,49,2.9639992095603142e-55,expected
Viruses,D,49,0,empirical
Viruses,D,50,1.7601643554564175e-56,expected
Viruses,D,50,0,empirical
Viruses,E,1,24538.019197075882,expected
Viruses,E,1,21588,empirical
Viruses,E,2,1957.0848640532342,expected
Viruses,E,2,2535,empirical
Viruses,E,3,156.4000405969561,expected
Viruses,E,3,452,empirical
Viruses,E,4,12.505342282465962,expected
Viruses,E,4,93,empirical
Viruses,E,5,0.9999651545658884,expected
Viruses,E,5,81,empirical
Viruses,E,6,0.07997016383020518,expected
Viruses,E,6,9,empirical
Viruses,E,7,0.006396362740081079,expected
Viruses,E,7,7,empirical
Viruses,E,8,0.0005116170368549634,expected
Viruses,E,8,2,empirical
Viruses,E,9,4.0921303095133244e-05,expected
Viruses,E,9,2,empirical
Viruses,E,10,3.2726004996097142e-06,expected
Viruses,E,10,3,empirical
Viruses,E,11,2.6169199030784664e-07,expected
Viruses,E,11,0,empirical
Viruses,E,12,2.0925021414103698e-08,expected
Viruses,E,12,0,empirical
Viruses,E,13,1.672976575790478e-09,expected
Viruses,E,13,0,empirical
Viruses,E,14,1.337473527051867e-10,expected
Viruses,E,14,0,empirical
Viruses,E,15,1.0690475693928196e-11,expected
Viruses,E,15,0,empirical
Viruses,E,16,8.543511627469514e-13,expected
Viruses,E,16,1,empirical
Viruses,E,17,6.827366921296572e-14,expected
Viruses,E,17,0,empirical
Viruses,E,18,5.455394309994917e-15,expected
Viruses,E,18,0,empirical
Viruses,E,19,4.358828503767319e-16,expected
Viruses,E,19,0,empirical
Viruses,E,20,3.4822662295803705e-17,expected
Viruses,E,20,0,empirical
Viruses,E,21,2.7814134605927212e-18,expected
Viruses,E,21,0,empirical
Viruses,E,22,2.221335543544533e-19,expected
Viruses,E,22,0,empirical
Viruses,E,23,1.773706615332312e-20,expected
Viruses,E,23,0,empirical
Viruses,E,24,1.4162112414084788e-21,expected
Viruses,E,24,0,empirical
Viruses,E,25,1.130579629939471e-22,expected
Viruses,E,25,0,empirical
Viruses,E,26,9.024714551665593e-24,expected
Viruses,E,26,0,empirical
Viruses,E,27,7.20273529427584e-25,expected
Viruses,E,27,0,empirical
Viruses,E,28,5.747411481104676e-26,expected
Viruses,E,28,0,empirical
Viruses,E,29,4.585437827317354e-27,expected
Viruses,E,29,0,empirical
Viruses,E,30,3.6575541513350736e-28,expected
Viruses,E,30,0,empirical
Viruses,E,31,2.9167933882238067e-29,expected
Viruses,E,31,0,empirical
Viruses,E,32,2.3254350716240844e-30,expected
Viruses,E,32,0,empirical
Viruses,E,33,1.8537026217095076e-31,expected
Viruses,E,33,0,empirical
Viruses,E,34,1.4774447625452777e-32,expected
Viruses,E,34,0,empirical
Viruses,E,35,1.177314750287886e-33,expected
Viruses,E,35,0,empirical
Viruses,E,36,9.381953737082555e-35,expected
Viruses,E,36,0,empirical
Viruses,E,37,7.474040669926351e-36,expected
Viruses,E,37,0,empirical
Viruses,E,38,5.953133619830972e-37,expected
Viruses,E,38,0,empirical
Viruses,E,39,4.741380223952163e-38,expected
Viruses,E,39,0,empirical
Viruses,E,40,3.775545548844411e-39,expected
Viruses,E,40,0,empirical
Viruses,E,41,3.0057641053111453e-40,expected
Viruses,E,41,0,empirical
Viruses,E,42,2.392844453510519e-41,expected
Viruses,E,42,0,empirical
Viruses,E,43,1.904633217853487e-42,expected
Viruses,E,43,0,empirical
Viruses,E,44,1.5158222643250003e-43,expected
Viruses,E,44,0,empirical
Viruses,E,45,1.2063818995953694e-44,expected
Viruses,E,45,0,empirical
Viruses,E,46,9.5990372714658e-46,expected
Viruses,E,46,0,empirical
Viruses,E,47,7.638602267262225e-47,expected
Viruses,E,47,0,empirical
Viruses,E,48,6.078210658508437e-48,expected
Viruses,E,48,0,empirical
Viruses,E,49,4.836022622018786e-49,expected
Viruses,E,49,0,empirical
Viruses,E,50,3.8488820247397487e-50,expected
Viruses,E,50,0,empirical
Viruses,F,1,7266.705895848465,expected
Viruses,F,1,7004,empirical
Viruses,F,2,151.64017777770292,expected
Viruses,F,2,280,empirical
Viruses,F,3,3.170096472518085,expected
Viruses,F,3,5,empirical
Viruses,F,4,0.06630388725844075,expected
Viruses,F,4,0,empirical
Viruses,F,5,0.001386879785290494,expected
Viruses,F,5,0,empirical
Viruses,F,6,2.9013004754941664e-05,expected
Viruses,F,6,0,empirical
Viruses,F,7,6.070184310124916e-07,expected
Viruses,F,7,0,empirical
Viruses,F,8,1.270034543298766e-08,expected
Viruses,F,8,0,empirical
Viruses,F,9,2.657147685314959e-10,expected
Viruses,F,9,0,empirical
Viruses,F,10,5.558491418269197e-12,expected
Viruses,F,10,0,empirical
Viruses,F,11,1.16266489002545e-13,expected
Viruses,F,11,0,empirical
Viruses,F,12,2.4317951215943927e-15,expected
Viruses,F,12,0,empirical
Viruses,F,13,5.085689958696216e-17,expected
Viruses,F,13,0,empirical
Viruses,F,14,1.0635011107462684e-18,expected
Viruses,F,14,0,empirical
Viruses,F,15,2.223537289507034e-20,expected
Viruses,F,15,0,empirical
Viruses,F,16,4.648191517341256e-22,expected
Viruses,F,16,0,empirical
Viruses,F,17,9.716250661647125e-24,expected
Viruses,F,17,0,empirical
Viruses,F,18,2.030817372381888e-25,expected
Viruses,F,18,0,empirical
Viruses,F,19,4.244345606136812e-27,expected
Viruses,F,19,0,empirical
Viruses,F,20,8.869420025861438e-29,expected
Viruses,F,20,0,empirical
Viruses,F,21,1.8530825611389744e-30,expected
Viruses,F,21,0,empirical
Viruses,F,22,3.8711232809903687e-32,expected
Viruses,F,22,0,empirical
Viruses,F,23,8.085457336174654e-34,expected
Viruses,F,23,0,empirical
Viruses,F,24,1.6886713512560052e-35,expected
Viruses,F,24,0,empirical
Viruses,F,25,3.526273171982676e-37,expected
Viruses,F,25,0,empirical
Viruses,F,26,7.362791749180405e-39,expected
Viruses,F,26,0,empirical
Viruses,F,27,1.537087405194746e-40,expected
Viruses,F,27,0,empirical
Viruses,F,28,3.208246497777598e-42,expected
Viruses,F,28,0,empirical
Viruses,F,29,6.695250614439473e-44,expected
Viruses,F,29,0,empirical
Viruses,F,30,1.3969073289977774e-45,expected
Viruses,F,30,0,empirical
Viruses,F,31,2.9138788581395816e-47,expected
Viruses,F,31,0,empirical
Viruses,F,32,6.0766644065098014e-49,expected
Viruses,F,32,0,empirical
Viruses,F,33,1.2670562142906685e-50,expected
Viruses,F,33,0,empirical
Viruses,F,34,2.6415577285247942e-52,expected
Viruses,F,34,0,empirical
Viruses,F,35,5.506115340016773e-54,expected
Viruses,F,35,0,empirical
Viruses,F,36,1.1477104920811966e-55,expected
Viruses,F,36,0,empirical
Viruses,F,37,2.3916029070963605e-57,expected
Viruses,F,37,0,empirical
Viruses,F,38,4.982850909682966e-59,expected
Viruses,F,38,0,empirical
Viruses,F,39,1.0380765986662525e-60,expected
Viruses,F,39,0,empirical
Viruses,F,40,2.16220008438438e-62,expected
Viruses,F,40,0,empirical
Viruses,F,41,4.502687715432946e-64,expected
Viruses,F,41,0,empirical
Viruses,F,42,9.376198364730382e-66,expected
Viruses,F,42,0,empirical
Viruses,F,43,1.9521807414059287e-67,expected
Viruses,F,43,0,empirical
Viruses,F,44,4.0640517513592555e-69,expected
Viruses,F,44,0,empirical
Viruses,F,45,8.460359493624997e-71,expected
Viruses,F,45,0,empirical
Viruses,F,46,1.7609208225813104e-72,expected
Viruses,F,46,0,empirical
Viruses,F,47,3.6654408622115894e-74,expected
Viruses,F,47,0,empirical
Viruses,F,48,7.629349602390219e-76,expected
Viruses,F,48,0,empirical
Viruses,F,49,1.5878871289399548e-77,expected
Viruses,F,49,0,empirical
Viruses,F,50,3.3057821985233806e-79,expected
Viruses,F,50,0,empirical
Viruses,G,1,21385.502793525004,expected
Viruses,G,1,19602,empirical
Viruses,G,2,1448.4696575624296,expected
Viruses,G,2,1941,empirical
Viruses,G,3,98.29691708506415,expected
Viruses,G,3,278,empirical
Viruses,G,4,6.674162831184209,expected
Viruses,G,4,38,empirical
Viruses,G,5,0.4531947459127444,expected
Viruses,G,5,18,empirical
Viruses,G,6,0.030777040390510144,expected
Viruses,G,6,0,empirical
Viruses,G,7,0.002090399835546478,expected
Viruses,G,7,2,empirical
Viruses,G,8,0.00014198360630153278,expected
Viruses,G,8,0,empirical
Viruses,G,9,9.643579136340837e-06,expected
Viruses,G,9,0,empirical
Viruses,G,10,6.549042435909706e-07,expected
Viruses,G,10,3,empirical
Viruses,G,11,4.447048027213011e-08,expected
Viruses,G,11,0,empirical
Viruses,G,12,3.01955648589905e-09,expected
Viruses,G,12,0,empirical
Viruses,G,13,2.0500451963037115e-10,expected
Viruses,G,13,0,empirical
Viruses,G,14,1.3917259393867265e-11,expected
Viruses,G,14,0,empirical
Viruses,G,15,9.446281854432458e-13,expected
Viruses,G,15,0,empirical
Viruses,G,16,6.410573202140922e-14,expected
Viruses,G,16,0,empirical
Viruses,G,17,4.350205276246641e-15,expected
Viruses,G,17,0,empirical
Viruses,G,18,2.951746337643755e-16,expected
Viruses,G,18,0,empirical
Viruses,G,19,2.0027115516091824e-17,expected
Viruses,G,19,0,empirical
Viruses,G,20,1.3586432697044821e-18,expected
Viruses,G,20,0,empirical
Viruses,G,21,9.215198403887565e-20,expected
Viruses,G,21,0,empirical
Viruses,G,22,6.249545370810558e-21,expected
Viruses,G,22,0,empirical
Viruses,G,23,4.237528082645011e-22,expected
Viruses,G,23,0,empirical
Viruses,G,24,2.873122360394723e-23,expected
Viruses,G,24,0,empirical
Viruses,G,25,1.9477054887559777e-24,expected
Viruses,G,25,0,empirical
Viruses,G,26,1.320233974647731e-25,expected
Viruses,G,26,0,empirical
Viruses,G,27,8.947664557127224e-27,expected
Viruses,G,27,0,empirical
Viruses,G,28,6.06289233285126e-28,expected
Viruses,G,28,0,empirical
Viruses,G,29,4.1075501742861496e-29,expected
Viruses,G,29,0,empirical
Viruses,G,30,2.7821938700316898e-30,expected
Viruses,G,30,0,empirical
Viruses,G,31,1.8840673368760819e-31,expected
Viruses,G,31,0,empirical
Viruses,G,32,1.2755293866714154e-32,expected
Viruses,G,32,0,empirical
Viruses,G,33,8.634192453126132e-34,expected
Viruses,G,33,0,empirical
Viruses,G,34,5.843699691302393e-35,expected
Viruses,G,34,0,empirical
Viruses,G,35,3.954273119592635e-36,expected
Viruses,G,35,0,empirical
Viruses,G,36,2.6758447576653954e-37,expected
Viruses,G,36,0,empirical
Viruses,G,37,1.8101660571977204e-38,expected
Viruses,G,37,0,empirical
Viruses,G,38,1.2243479424255434e-39,expected
Viruses,G,38,0,empirical
Viruses,G,39,8.280544457440721e-41,expected
Viruses,G,39,0,empirical
Viruses,G,40,5.5992323041481335e-42,expected
Viruses,G,40,0,empirical
Viruses,G,41,3.78530066087863e-43,expected
Viruses,G,41,0,empirical
Viruses,G,42,2.5589127656088556e-44,expected
Viruses,G,42,0,empirical
Viruses,G,43,1.729609563431486e-45,expected
Viruses,G,43,0,empirical
Viruses,G,44,1.1689126546220914e-46,expected
Viruses,G,44,0,empirical
Viruses,G,45,7.899753638471618e-48,expected
Viruses,G,45,0,empirical
Viruses,G,46,5.3377069213745825e-49,expected
Viruses,G,46,0,empirical
Viruses,G,47,3.60692822815764e-50,expected
Viruses,G,47,0,empirical
Viruses,G,48,2.4372251629394576e-51,expected
Viruses,G,48,0,empirical
Viruses,G,49,1.6466791982165348e-52,expected
Viruses,G,49,0,empirical
Viruses,G,50,1.112893389399284e-53,expected
Viruses,G,50,0,empirical
Viruses,H,1,6229.137783435714,expected
Viruses,H,1,5997,empirical
Viruses,H,2,110.7289546801114,expected
Viruses,H,2,199,empirical
Viruses,H,3,1.9718429670658284,expected
Viruses,H,3,14,empirical
Viruses,H,4,0.03513101279013624,expected
Viruses,H,4,3,empirical
Viruses,H,5,0.0006259540598363193,expected
Viruses,H,5,0,empirical
Viruses,H,6,1.1154453959883763e-05,expected
Viruses,H,6,0,empirical
Viruses,H,7,1.9879667888202615e-07,expected
Viruses,H,7,1,empirical
Viruses,H,8,3.543025690256433e-09,expected
Viruses,H,8,0,empirical
Viruses,H,9,6.314307074245247e-11,expected
Viruses,H,9,0,empirical
Viruses,H,10,1.1251703534123195e-12,expected
Viruses,H,10,0,empirical
Viruses,H,11,2.0047828931199518e-14,expected
Viruses,H,11,0,empirical
Viruses,H,12,3.5718323818311526e-16,expected
Viruses,H,12,0,empirical
Viruses,H,13,6.363050226606512e-18,expected
Viruses,H,13,0,empirical
Viruses,H,14,1.1334555928227737e-19,expected
Viruses,H,14,0,empirical
Viruses,H,15,2.0186553118046486e-21,expected
Viruses,H,15,0,empirical
Viruses,H,16,3.5946219115733697e-23,expected
Viruses,H,16,0,empirical
Viruses,H,17,6.400578905194343e-25,expected
Viruses,H,17,0,empirical
Viruses,H,18,1.1395747522150653e-26,expected
Viruses,H,18,0,empirical
Viruses,H,19,2.0287752718277628e-28,expected
Viruses,H,19,0,empirical
Viruses,H,20,3.611349297862374e-30,expected
Viruses,H,20,0,empirical
Viruses,H,21,6.42717739102257e-32,expected
Viruses,H,21,0,empirical
Viruses,H,22,1.1437040545894645e-33,expected
Viruses,H,22,0,empirical
Viruses,H,23,2.034851323189456e-35,expected
Viruses,H,23,0,empirical
Viruses,H,24,3.620131930880634e-37,expected
Viruses,H,24,0,empirical
Viruses,H,25,6.43941687962135e-39,expected
Viruses,H,25,0,empirical
Viruses,H,26,1.1453131952517657e-40,expected
Viruses,H,26,0,empirical
